size, time,
33554432, 0.00165802690000000003435476347846133648999966681003570556640625, 
2097152, 0.0013007260999999999129261851749106426723301410675048828125, 
4194304, 0.0013784934999999999029329789124176386394537985324859619140625, 
8388608, 0.00148182570000000000433326707849346348666585981845855712890625, 
16777216, 0.001570929300000000090886675963020024937577545642852783203125, 
33554432, 0.002119033099999999801565930823699090979062020778656005859375, 
67108864, 0.0035752940000000001281865724678254991886205971240997314453125, 
4194304, 0.0029678966000000000201308747449502334347926080226898193359375, 
8388608, 0.002745370799999999854301702129077966674230992794036865234375, 
16777216, 0.0028919485999999998589171656959706524503417313098907470703125, 
33554432, 0.00305261499999999984245047102149328566156327724456787109375, 
67108864, 0.004248096199999999884877599498622657847590744495391845703125, 
134217728, 0.00669434009999999961315619856350167538039386272430419921875, 
8388608, 0.017790818399999998311589166632984415628015995025634765625, 
16777216, 0.0117867279999999997885939961861367919482290744781494140625, 
33554432, 0.01205898369999999948654068049336274270899593830108642578125, 
67108864, 0.00633097470000000030199149847476292052306234836578369140625, 
134217728, 0.0088742527999999994137159120555224944837391376495361328125, 
268435456, 0.01534513420000000079312929557318057049997150897979736328125, 
2048, 0.00012171269999999999767044400744708809725125320255756378173828125, 
4096, 0.000121059700000000002397849974133947625887230969965457916259765625, 
8192, 0.000120826399999999999058074295898990158093511126935482025146484375, 
16384, 0.000121992700000000001765883272941692894164589233696460723876953125, 
32768, 0.00013449509999999999915708259745628083692281506955623626708984375, 
65536, 0.0001536220999999999940743844462076594936661422252655029296875, 
4096, 0.0001253515000000000076223194422908591150189749896526336669921875, 
8192, 0.00012581800000000000730633609169473174915765412151813507080078125, 
16384, 0.000121992700000000001765883272941692894164589233696460723876953125, 
32768, 0.00012497830000000000245409526034023883767076767981052398681640625, 
65536, 0.000133048999999999992792376612982252481742762029170989990234375, 
131072, 0.00013836720000000001244873371053500932248425669968128204345703125, 
8192, 0.0001263311999999999941934891722894462873227894306182861328125, 
16384, 0.00012903689999999999778179660125942973536439239978790283203125, 
32768, 0.00012763739999999999872974665304781183294835500419139862060546875, 
65536, 0.0001269377000000000027014890324750240324647165834903717041015625, 
131072, 0.0001298299999999999953213813963515121940872631967067718505859375, 
262144, 0.00014046649999999998741952167424784647664637304842472076416015625, 
16384, 0.00012833720000000000175353898068664193488075397908687591552734375, 
32768, 0.00012759079999999999141709061678540138018433935940265655517578125, 
65536, 0.000130483199999999991032517687727931843255646526813507080078125, 
131072, 0.000131416100000000010510070591607245660270564258098602294921875, 
262144, 0.00013692099999999999908849301899493866585544310510158538818359375, 
524288, 0.00015231589999999998953812696544929394804057665169239044189453125, 
32768, 0.00012927020000000000112157227949438720315811224281787872314453125, 
65536, 0.00012815060000000001272195404578013722129981033504009246826171875, 
131072, 0.000133328799999999996449273620413578100851736962795257568359375, 
262144, 0.00013552139999999999304090836371727846199064515531063079833984375, 
524288, 0.00017956010000000000221588580817666525035747326910495758056640625, 
1048576, 0.00018725759999999998738594297886805861708126030862331390380859375, 
65536, 0.0001325356999999999989096888253214956421288661658763885498046875, 
131072, 0.00013636109999999999789314919507177137347753159701824188232421875, 
262144, 0.0001399533000000000005323685936531319384812377393245697021484375, 
524288, 0.000142752299999999998636468490076367743313312530517578125, 
1048576, 0.00019252909999999999273410933309236270360997878015041351318359375, 
2097152, 0.00022476500000000000710313752261271247334661893546581268310546875, 
131072, 0.00014279909999999999283513962833325194878852926194667816162109375, 
262144, 0.00014653109999999999030727282356423302189796231687068939208984375, 
524288, 0.00015044980000000001091157997290537196022341959178447723388671875, 
1048576, 0.00016579799999999998705302317603127448819577693939208984375, 
2097152, 0.00022401859999999999676668915871147191865020431578159332275390625, 
4194304, 0.0002987536999999999853296073215602746131480671465396881103515625, 
262144, 0.0001955147000000000069748484765597140722093172371387481689453125, 
524288, 0.0003050516000000000186621884612492294763796962797641754150390625, 
1048576, 0.00021202929999999999281963536379436163770151324570178985595703125, 
2097152, 0.00024141939999999998778083820649698054694454185664653778076171875, 
4194304, 0.00033402189999999997403745677360120680532418191432952880859375, 
8388608, 0.000482232400000000001154265572012036500382237136363983154296875, 
524288, 0.0003402265000000000128542454458369093117653392255306243896484375, 
1048576, 0.0003496500000000000150414403154996989542269147932529449462890625, 
2097152, 0.0003690101999999999791979288232823819271288812160491943359375, 
4194304, 0.00041001649999999997993349598601753314142115414142608642578125, 
8388608, 0.00063524809999999996661113055296254970016889274120330810546875, 
16777216, 0.00088142590000000000695357105229277294711209833621978759765625, 
1048576, 0.0007120358000000000242568631847461801953613758087158203125, 
2097152, 0.000672102500000000004608258219462868510163389146327972412109375, 
4194304, 0.000715021499999999991283028411004352165036834776401519775390625, 
8388608, 0.0008341218000000000069860117690723200212232768535614013671875, 
16777216, 0.001158346900000000075092732032544518006034195423126220703125, 
33554432, 0.0019675568999999999524053162502923441934399306774139404296875, 
2097152, 0.0013604394999999999162076935732557103619910776615142822265625, 
4194304, 0.0014031252999999999607483314179035005508922040462493896484375, 
8388608, 0.00147170229999999996502169086198819059063680469989776611328125, 
16777216, 0.00169091589999999995612423031587923105689696967601776123046875, 
33554432, 0.002219006400000000066297101142254177830182015895843505859375, 
67108864, 0.0032385196999999998380970200884121368289925158023834228515625, 
4194304, 0.0026451175999999999854939147780896746553480625152587890625, 
8388608, 0.0026712887999999998002442769262643196270801126956939697265625, 
16777216, 0.0027922085000000001868414312156119194696657359600067138671875, 
33554432, 0.0032483163999999999267676020764383792993612587451934814453125, 
67108864, 0.004140145599999999793949800874770517111755907535552978515625, 
134217728, 0.006079245300000000150342227556166108115576207637786865234375, 
8388608, 0.00530838250000000011485923323562019504606723785400390625, 
16777216, 0.0053245237000000000815447265267721377313137054443359375, 
33554432, 0.00554154469999999961526970793102009338326752185821533203125, 
67108864, 0.00605941859999999977992590771691538975574076175689697265625, 
134217728, 0.0078125671000000007637709131813608109951019287109375, 
268435456, 0.01337669089999999998130686407193934428505599498748779296875, 
16777216, 0.0280332546999999994430385896748703089542686939239501953125, 
33554432, 0.0276078433000000005026475236036276328377425670623779296875, 
67108864, 0.01110972709999999939733950071740764542482793331146240234375, 
134217728, 0.01218876720000000059285216735815993160940706729888916015625, 
268435456, 0.017266320000000001666506932451738975942134857177734375, 
536870912, 0.0308236905999999984129278374211935442872345447540283203125, 
4096, 0.00019975999999999999832966945945145198493264615535736083984375, 
8192, 0.0002013928000000000007214950858980273551424033939838409423828125, 
16384, 0.00020521819999999999970495545564830308649106882512569427490234375, 
32768, 0.00020461169999999999119695559546272534134914167225360870361328125, 
65536, 0.00021590129999999999911575176980704782181419432163238525390625, 
131072, 0.000228590400000000006086597892362988204695284366607666015625, 
8192, 0.00020223260000000001256927062431856256807805038988590240478515625, 
16384, 0.00020423859999999999302426612057814736544969491660594940185546875, 
32768, 0.00023078300000000000267823263566668856583419255912303924560546875, 
65536, 0.000589483400000000048839232658082210036809556186199188232421875, 
131072, 0.000216087899999999988147336704713552535395137965679168701171875, 
262144, 0.000233768699999999996809452174062471385695971548557281494140625, 
16384, 0.00020512490000000000518916298819505072970059700310230255126953125, 
32768, 0.0002039586000000000024813540111523479936295188963413238525390625, 
65536, 0.0002081105999999999993203825265908335495623759925365447998046875, 
131072, 0.000209929999999999990743793087943913633353076875209808349609375, 
262144, 0.00022117280000000000446391812403135190834291279315948486328125, 
524288, 0.0002697833999999999757442303849330755838309414684772491455078125, 
32768, 0.00021562139999999998846332005530967990125645883381366729736328125, 
65536, 0.00022397199999999998945403312244906146588618867099285125732421875, 
131072, 0.0002158546999999999918030957335446373690501786768436431884765625, 
262144, 0.00021963340000000000358341967210407119637238793075084686279296875, 
524288, 0.00022994329999999999782599180431219565434730611741542816162109375, 
1048576, 0.0002539686000000000200282901374748689704574644565582275390625, 
65536, 0.0002150149999999999869508549021901444575632922351360321044921875, 
131072, 0.00022005319999999998895924557817949107629829086363315582275390625, 
262144, 0.00021800060000000000119159404565749582616263069212436676025390625, 
524288, 0.00022691089999999998938658152258796008027275092899799346923828125, 
1048576, 0.00024174600000000001274146066432280122171505354344844818115234375, 
2097152, 0.00034955670000000002052564784804644659743644297122955322265625, 
131072, 0.00022033320000000000660721199974290129830478690564632415771484375, 
262144, 0.00022397199999999998945403312244906146588618867099285125732421875, 
524288, 0.00023591460000000000619795048617532984280842356383800506591796875, 
1048576, 0.0002721159000000000012693679440900496047106571495532989501953125, 
2097152, 0.00026843050000000001110989078512147898436523973941802978515625, 
4194304, 0.0003985869999999999972913056200951587015879340469837188720703125, 
262144, 0.000250703000000000015244638884581718230037949979305267333984375, 
524288, 0.0002517759999999999963316010820335577591322362422943115234375, 
1048576, 0.0002598467000000000137749367468131822533905506134033203125, 
2097152, 0.0002801397999999999974089781584751790433074347674846649169921875, 
4194304, 0.0004062844999999999824613627907865520683117210865020751953125, 
8388608, 0.000612902199999999981218368194646473057218827307224273681640625, 
524288, 0.0003766144000000000240623021507957446374348364770412445068359375, 
1048576, 0.0003926156999999999889193469382320245131268166005611419677734375, 
2097152, 0.0004445849999999999997181421296232883832999505102634429931640625, 
4194304, 0.00049981989999999996109047994963248129351995885372161865234375, 
8388608, 0.000622558900000000033959912659753399566398002207279205322265625, 
16777216, 0.000905171399999999998393918065886509793926961719989776611328125, 
1048576, 0.00074483150000000000572064617898604410584084689617156982421875, 
2097152, 0.00072561130000000002328308656984745539375580847263336181640625, 
4194304, 0.000731442599999999995726007728791273621027357876300811767578125, 
8388608, 0.000820313099999999957405438788526907956111244857311248779296875, 
16777216, 0.0010982137000000000322252891038488087360747158527374267578125, 
33554432, 0.0017379401999999999524348925916683583636768162250518798828125, 
2097152, 0.00140023290000000004244806728337380263837985694408416748046875, 
4194304, 0.00140923659999999989662911037413550729979760944843292236328125, 
8388608, 0.00144235879999999997737314405554798213415779173374176025390625, 
16777216, 0.00168181899999999997889765790404226208920590579509735107421875, 
33554432, 0.002021065800000000113600950868431027629412710666656494140625, 
67108864, 0.003236420299999999937445860354046089923940598964691162109375, 
4194304, 0.0026110156000000001551286654688510679989121854305267333984375, 
8388608, 0.0027398660000000000895592489058572027715854346752166748046875, 
16777216, 0.0030196326000000001631151658187945940881036221981048583984375, 
33554432, 0.0033154473000000001144116357210123169352300465106964111328125, 
67108864, 0.00422276459999999971561823741694752243347465991973876953125, 
134217728, 0.006069588499999999629819225077653754851780831813812255859375, 
8388608, 0.005157466099999999907532721721281632198952138423919677734375, 
16777216, 0.00534747609999999991281516287244812701828777790069580078125, 
33554432, 0.005576066499999999918901760764811115222983062267303466796875, 
67108864, 0.0062726607999999996201356822211891994811594486236572265625, 
134217728, 0.007852593700000000398464550244170823134481906890869140625, 
268435456, 0.01181117310000000079905912997446648660115897655487060546875, 
16777216, 0.0101502072000000005680409032038369332440197467803955078125, 
33554432, 0.010465475400000000261169219584189704619348049163818359375, 
67108864, 0.011297684400000000681796308299453812651336193084716796875, 
134217728, 0.0124280407000000002459838555068927234970033168792724609375, 
268435456, 0.016106386899999998452148730621047434397041797637939453125, 
536870912, 0.0259193999000000008248179028669255785644054412841796875, 
33554432, 0.059376685300000002498688189689346472732722759246826171875, 
67108864, 0.037181489599999999196011657431881758384406566619873046875, 
134217728, 0.055732441000000000619341022911612526513636112213134765625, 
268435456, 0.059157565000000002231050899581532576121389865875244140625, 
536870912, 0.06701384409999999736129439042997546494007110595703125, 
1073741824, 0.09720984409999999797946657054126262664794921875, 
8192, 0.0003603797999999999745503187487116747433901764452457427978515625, 
16384, 0.0003573941000000000075241535224535027737147174775600433349609375, 
32768, 0.0003613595000000000153315971029854836160666309297084808349609375, 
65536, 0.0003691968000000000224396223824641083410824649035930633544921875, 
131072, 0.000384964899999999990952426198731473050429485738277435302734375, 
262144, 0.0004125824000000000157939439304755069315433502197265625, 
16384, 0.000358886899999999973986941625980762182734906673431396484375, 
32768, 0.000359726700000000012939771476538908245856873691082000732421875, 
65536, 0.00036159270000000001167583807415439878241159021854400634765625, 
131072, 0.0003773607999999999801886418904217634917586110532283782958984375, 
262144, 0.0003934553999999999937715877695865174246137030422687530517578125, 
524288, 0.0004190668999999999839480013807957448079832829535007476806640625, 
32768, 0.0003668176000000000097113483921162924161762930452823638916015625, 
65536, 0.0003685903999999999938221029172069620472029782831668853759765625, 
131072, 0.0003712028999999999827850982736521245897165499627590179443359375, 
262144, 0.0003931289000000000029115543309643499014782719314098358154296875, 
524288, 0.0004055379999999999922344340319568800623528659343719482421875, 
1048576, 0.000441459399999999976653419775374231903697364032268524169921875, 
65536, 0.00084167919999999997633655102191596597549505531787872314453125, 
131072, 0.0003927555999999999907477954419476873226813040673732757568359375, 
262144, 0.0003997533000000000271041689092754722878453321754932403564453125, 
524288, 0.0004001731999999999923704752102793236190336756408214569091796875, 
1048576, 0.000421212900000000000332034399974645566544495522975921630859375, 
2097152, 0.000468143800000000022236423813382089065271429717540740966796875, 
131072, 0.0003844051000000000238576713940119589096866548061370849609375, 
262144, 0.0003882304999999999957360774516246237908490002155303955078125, 
524288, 0.0003994733999999999893466828826404935171012766659259796142578125, 
1048576, 0.0004162678000000000059534210894440775518887676298618316650390625, 
2097152, 0.0004516294000000000232776520281419152524904347956180572509765625, 
4194304, 0.0006272241000000000447911485679242105106823146343231201171875, 
262144, 0.0004297034000000000031511959708296899407287128269672393798828125, 
524288, 0.000414168499999999976772524501456018697354011237621307373046875, 
1048576, 0.0004193466999999999876048983882270704270922578871250152587890625, 
2097152, 0.000452888900000000013505718765571828043903224170207977294921875, 
4194304, 0.0004876440000000000223219498440840879993629641830921173095703125, 
8388608, 0.00073713410000000000044106940322308219037950038909912109375, 
524288, 0.0004740685000000000232957264589828128009685315191745758056640625, 
1048576, 0.0004612861000000000218090878689736200612969696521759033203125, 
2097152, 0.000481439399999999983505161171848385492921806871891021728515625, 
4194304, 0.0005350882000000000381090270451522883377037942409515380859375, 
8388608, 0.000758593599999999993778454498993824017816223204135894775390625, 
16777216, 0.00115974640000000004703972766861852505826391279697418212890625, 
1048576, 0.000722345700000000018499435316954304653336293995380401611328125, 
2097152, 0.0007591533999999999608732093037133381585590541362762451171875, 
4194304, 0.0008059443999999999809491502134051188477315008640289306640625, 
8388608, 0.00087746060000000003324671649096444525639526546001434326171875, 
16777216, 0.00116156580000000009267324685424682684242725372314453125, 
33554432, 0.00180810350000000009430822789369130987324751913547515869140625, 
2097152, 0.0014381603000000000615321571473259609774686396121978759765625, 
4194304, 0.00146069270000000000185591542134488918236456811428070068359375, 
8388608, 0.00149269539999999996567059401542110208538360893726348876953125, 
16777216, 0.001635540999999999904612746348675500485114753246307373046875, 
33554432, 0.002113295099999999877848910756483746808953583240509033203125, 
67108864, 0.00337166180000000002825455425181644386611878871917724609375, 
4194304, 0.0027449042999999999359328484160869265906512737274169921875, 
8388608, 0.0028434314000000001330936694188267210847698152065277099609375, 
16777216, 0.0029599659000000000386165766030899249017238616943359375, 
33554432, 0.003177686600000000083365847558525274507701396942138671875, 
67108864, 0.00448890920000000019640662429765143315307796001434326171875, 
134217728, 0.0063091420000000002221707262606287258677184581756591796875, 
8388608, 0.005202857699999999772921821517002172186039388179779052734375, 
16777216, 0.005456406399999999719263588104922746424563229084014892578125, 
33554432, 0.00556813580000000037106833161715258029289543628692626953125, 
67108864, 0.0061340136999999995970345167961568222381174564361572265625, 
134217728, 0.0078998512999999999373290648918555234558880329132080078125, 
268435456, 0.0123077741999999996924675116360958782024681568145751953125, 
16777216, 0.0208235599000000000391441545843917992897331714630126953125, 
33554432, 0.02587760050000000033865177329062134958803653717041015625, 
67108864, 0.01106288939999999949848064062507546623237431049346923828125, 
134217728, 0.01242379549999999936715777693052586982958018779754638671875, 
268435456, 0.0165809685999999990857478593397900112904608249664306640625, 
536870912, 0.02524043980000000020336159423095523379743099212646484375, 
33554432, 0.037719889999999998975166448644813499413430690765380859375, 
67108864, 0.036882595999999996660978496265670401044189929962158203125, 
134217728, 0.059578637900000001870193244712936575524508953094482421875, 
268435456, 0.057266655899999997780813743020189576782286167144775390625, 
536870912, 0.064573851500000001291112994294962845742702484130859375, 
1073741824, 0.0846139994000000006391104534486657939851284027099609375, 
67108864, 0.180880138400000001208667299579246900975704193115234375, 
134217728, 0.143051924599999991105647723088623024523258209228515625, 
268435456, 0.14505652250000000691443347022868692874908447265625, 
536870912, 0.149563578899999993776503970366320572793483734130859375, 
1073741824, 0.175236381100000004895633765045204199850559234619140625, 
2147483648, 0.2279690162000000130948507148787030018866062164306640625, 
